nid,glocation,pub_date,year,month,weekday
25247,North Carolina,2015-07-02,2015,July,Thursday
25249,England,2015-07-02,2015,July,Thursday
25252,Brazil,2015-07-02,2015,July,Thursday
25254,Philadelphia (Pa),2015-07-02,2015,July,Thursday
25257,Indiana,2015-07-02,2015,July,Thursday
25258,China,2015-07-02,2015,July,Thursday
25259,New York State,2015-07-02,2015,July,Thursday
25263,California,2015-07-02,2015,July,Thursday
25264,Pennsylvania,2015-07-02,2015,July,Thursday
25271,Yorkville (Ill),2015-07-02,2015,July,Thursday
25272,Rhode Island,2015-07-02,2015,July,Thursday
25276,Washington (DC),2015-07-02,2015,July,Thursday
25279,Minnesota,2015-07-02,2015,July,Thursday
25280,Northeastern States (US),2015-07-02,2015,July,Thursday
25284,Europe,2015-07-02,2015,July,Thursday
25285,China,2015-07-02,2015,July,Thursday
